"","id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"2528",3668,"2013-11-23","2013/2014",8455,8654,3,0,785,896,824,919,72,"Fast","Little",73,"Long","Organised",61,"Normal",74,"Lots",32,"Little","Organised",30,"Deep",37,"Press",41,"Normal",46,"Balanced","Little",41,"Mixed","Organised",46,"Normal",61,"Normal",63,"Normal","Organised",42,"Medium",43,"Press",46,"Normal","lose"
"2532",23476,"2013-11-23","2013/2014",8633,9865,5,0,755,909,802,948,46,"Balanced","Little",65,"Mixed","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal",50,"Balanced","Little",41,"Mixed","Organised",68,"Risky",54,"Normal",72,"Lots","Free Form",39,"Medium",49,"Press",65,"Normal","lose"
"2533",3660,"2013-11-24","2013/2014",10260,8344,2,2,788,833,834,914,60,"Balanced","Little",69,"Long","Organised",54,"Normal",59,"Normal",62,"Normal","Organised",47,"Medium",43,"Press",56,"Normal",46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal","draw"
"2536",23470,"2013-11-24","2013/2014",10205,8581,3,0,798,786,832,854,57,"Balanced","Little",63,"Mixed","Organised",55,"Normal",61,"Normal",52,"Normal","Organised",47,"Medium",52,"Press",56,"Normal",24,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal","lose"
"2538",23474,"2013-11-24","2013/2014",8558,8370,4,1,780,NA,842,819,45,"Balanced","Little",44,"Mixed","Free Form",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal",50,"Balanced","Little",44,"Mixed","Organised",52,"Normal",60,"Normal",40,"Normal","Free Form",37,"Medium",40,"Press",45,"Normal","lose"
"2539",3667,"2013-11-25","2013/2014",10252,8659,2,2,808,775,845,854,55,"Balanced","Little",54,"Mixed","Organised",57,"Normal",53,"Normal",57,"Normal","Organised",33,"Deep",31,"Contain",49,"Normal",63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal","draw"
"2540",23471,"2013-11-25","2013/2014",8315,9864,2,1,780,824,817,872,45,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal",46,"Balanced","Little",38,"Mixed","Organised",52,"Normal",73,"Lots",37,"Normal","Free Form",37,"Medium",60,"Press",68,"Wide","lose"
"2542",23480,"2013-11-29","2013/2014",9864,10205,1,1,791,792,848,832,24,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal",45,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","draw"
"2543",3669,"2013-11-30","2013/2014",8472,10252,0,0,792,813,854,859,63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal",57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal","draw"
"2544",3670,"2013-11-30","2013/2014",9825,8344,3,0,785,884,839,933,60,"Balanced","Little",69,"Long","Organised",54,"Normal",59,"Normal",62,"Normal","Organised",47,"Medium",43,"Press",56,"Normal",30,"Slow","Little",29,"Short","Organised",41,"Normal",55,"Normal",39,"Normal","Free Form",64,"Medium",54,"Press",52,"Normal","lose"
"2549",23478,"2013-11-30","2013/2014",9906,10268,2,0,786,858,829,910,55,"Balanced","Little",73,"Long","Organised",53,"Normal",54,"Normal",57,"Normal","Organised",49,"Medium",51,"Press",58,"Normal",47,"Balanced","Little",51,"Mixed","Organised",70,"Risky",65,"Normal",54,"Normal","Organised",52,"Medium",37,"Press",55,"Normal","lose"
"2550",23484,"2013-11-30","2013/2014",8560,8558,2,1,758,815,815,856,50,"Balanced","Little",44,"Mixed","Organised",52,"Normal",60,"Normal",40,"Normal","Free Form",37,"Medium",40,"Press",45,"Normal",28,"Slow","Little",36,"Mixed","Organised",60,"Normal",52,"Normal",59,"Normal","Organised",48,"Medium",53,"Press",70,"Wide","lose"
"2556",3677,"2013-12-01","2013/2014",10260,8586,2,2,NA,871,NA,924,42,"Balanced","Little",46,"Mixed","Organised",45,"Normal",58,"Normal",68,"Lots","Organised",63,"Medium",61,"Press",57,"Normal",46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal","draw"
"2558",23482,"2013-12-01","2013/2014",8302,7878,2,1,761,799,824,858,52,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide",65,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","lose"
"2559",23483,"2013-12-01","2013/2014",8370,8603,2,2,782,786,828,852,59,"Balanced","Little",37,"Mixed","Organised",59,"Normal",43,"Normal",53,"Normal","Organised",58,"Medium",49,"Press",58,"Normal",45,"Balanced","Little",44,"Mixed","Free Form",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal","draw"
"2564",3681,"2013-12-04","2013/2014",8668,10260,1,0,866,835,917,880,46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal",58,"Balanced","Little",62,"Mixed","Organised",48,"Normal",59,"Normal",32,"Little","Organised",41,"Medium",44,"Press",59,"Normal","lose"
"2565",3682,"2013-12-04","2013/2014",10252,8466,3,2,788,784,876,847,47,"Balanced","Little",38,"Mixed","Organised",52,"Normal",56,"Normal",58,"Normal","Free Form",57,"Medium",63,"Press",44,"Normal",63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal","lose"
"2566",3683,"2013-12-04","2013/2014",8344,10194,0,0,822,777,869,841,75,"Fast","Little",73,"Long","Organised",59,"Normal",61,"Normal",38,"Normal","Organised",32,"Deep",37,"Press",41,"Normal",60,"Balanced","Little",69,"Long","Organised",54,"Normal",59,"Normal",62,"Normal","Organised",47,"Medium",43,"Press",56,"Normal","draw"
"2567",3684,"2013-12-04","2013/2014",8455,8472,4,3,806,903,853,933,57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal",46,"Balanced","Little",41,"Mixed","Organised",46,"Normal",61,"Normal",63,"Normal","Organised",42,"Medium",43,"Press",46,"Normal","lose"
"2569",3686,"2013-12-04","2013/2014",8456,8659,3,2,786,893,826,912,55,"Balanced","Little",54,"Mixed","Organised",57,"Normal",53,"Normal",57,"Normal","Organised",33,"Deep",31,"Contain",49,"Normal",36,"Balanced","Little",34,"Mixed","Organised",39,"Normal",44,"Normal",38,"Normal","Free Form",42,"Medium",44,"Press",54,"Normal","lose"
"2570",3687,"2013-12-04","2013/2014",8586,9879,2,1,809,858,850,918,52,"Balanced","Little",49,"Mixed","Organised",49,"Normal",56,"Normal",59,"Normal","Organised",39,"Medium",39,"Press",57,"Normal",42,"Balanced","Little",46,"Mixed","Organised",45,"Normal",58,"Normal",68,"Lots","Organised",63,"Medium",61,"Press",57,"Normal","lose"
"2573",3693,"2013-12-07","2013/2014",10261,10260,1,0,847,840,913,906,46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal",58,"Balanced","Little",72,"Long","Organised",48,"Normal",51,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal","lose"
"2574",3694,"2013-12-07","2013/2014",8456,8466,1,1,770,895,864,916,47,"Balanced","Little",38,"Mixed","Organised",52,"Normal",56,"Normal",58,"Normal","Free Form",57,"Medium",63,"Press",44,"Normal",36,"Balanced","Little",34,"Mixed","Organised",39,"Normal",44,"Normal",38,"Normal","Free Form",42,"Medium",44,"Press",54,"Normal","draw"
"2576",3696,"2013-12-07","2013/2014",8586,8472,2,1,804,NA,855,NA,57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal",42,"Balanced","Little",46,"Mixed","Organised",45,"Normal",58,"Normal",68,"Lots","Organised",63,"Medium",61,"Press",57,"Normal","lose"
"2577",3698,"2013-12-07","2013/2014",9850,8659,2,0,810,792,851,861,55,"Balanced","Little",54,"Mixed","Organised",57,"Normal",53,"Normal",57,"Normal","Organised",33,"Deep",31,"Contain",49,"Normal",70,"Fast","Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal","lose"
"2578",3689,"2013-12-08","2013/2014",8668,9825,1,1,868,835,919,880,30,"Slow","Little",29,"Short","Organised",41,"Normal",55,"Normal",39,"Normal","Free Form",64,"Medium",54,"Press",52,"Normal",58,"Balanced","Little",62,"Mixed","Organised",48,"Normal",59,"Normal",32,"Little","Organised",41,"Medium",44,"Press",59,"Normal","draw"
"2580",3697,"2013-12-09","2013/2014",8667,10003,1,1,800,NA,853,835,41,"Balanced","Little",39,"Mixed","Organised",36,"Normal",42,"Normal",44,"Normal","Free Form",52,"Medium",58,"Press",57,"Normal",63,"Balanced","Little",48,"Mixed","Organised",38,"Normal",60,"Normal",54,"Normal","Organised",34,"Medium",37,"Press",46,"Normal","draw"
"2585",3703,"2013-12-14","2013/2014",10194,8667,0,0,788,808,833,878,63,"Balanced","Little",48,"Mixed","Organised",38,"Normal",60,"Normal",54,"Normal","Organised",34,"Medium",37,"Press",46,"Normal",75,"Fast","Little",73,"Long","Organised",59,"Normal",61,"Normal",38,"Normal","Organised",32,"Deep",37,"Press",41,"Normal","draw"
"2587",3705,"2013-12-14","2013/2014",8466,10261,1,1,830,764,888,852,58,"Balanced","Little",72,"Long","Organised",48,"Normal",51,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal",47,"Balanced","Little",38,"Mixed","Organised",52,"Normal",56,"Normal",58,"Normal","Free Form",57,"Medium",63,"Press",44,"Normal","draw"
"2588",3708,"2013-12-14","2013/2014",8472,8654,0,0,790,806,832,851,72,"Fast","Little",73,"Long","Organised",61,"Normal",74,"Lots",32,"Little","Organised",30,"Deep",37,"Press",41,"Normal",57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal","draw"
"2591",23493,"2013-12-14","2013/2014",7878,8370,2,0,790,NA,833,814,45,"Balanced","Little",44,"Mixed","Free Form",44,"Normal",44,"Normal",47,"Normal","Organised",63,"Medium",51,"Press",59,"Normal",52,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide","lose"
"2592",23497,"2013-12-14","2013/2014",8633,8371,2,2,785,923,817,965,38,"Balanced","Little",52,"Mixed","Organised",55,"Normal",59,"Normal",54,"Normal","Organised",47,"Medium",52,"Press",69,"Wide",50,"Balanced","Little",41,"Mixed","Organised",68,"Risky",54,"Normal",72,"Lots","Free Form",39,"Medium",49,"Press",65,"Normal","draw"
"2593",3699,"2013-12-15","2013/2014",10260,10252,3,0,783,816,849,899,63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal",46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal","lose"
"2594",3706,"2013-12-15","2013/2014",10003,9850,1,1,802,813,862,869,70,"Fast","Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal",41,"Balanced","Little",39,"Mixed","Organised",36,"Normal",42,"Normal",44,"Normal","Free Form",52,"Medium",58,"Press",57,"Normal","draw"
"2595",3707,"2013-12-15","2013/2014",8650,8586,5,0,NA,836,NA,909,42,"Balanced","Little",46,"Mixed","Organised",45,"Normal",58,"Normal",68,"Lots","Organised",63,"Medium",61,"Press",57,"Normal",39,"Balanced","Little",44,"Mixed","Organised",42,"Normal",34,"Normal",54,"Normal","Organised",59,"Medium",52,"Press",61,"Normal","lose"
"2597",23492,"2013-12-15","2013/2014",8315,8302,1,1,794,829,850,879,65,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal",46,"Balanced","Little",38,"Mixed","Organised",52,"Normal",73,"Lots",37,"Normal","Free Form",37,"Medium",60,"Press",68,"Wide","draw"
"2599",23495,"2013-12-15","2013/2014",8558,9865,0,0,753,NA,792,825,46,"Balanced","Little",65,"Mixed","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal",50,"Balanced","Little",44,"Mixed","Organised",52,"Normal",60,"Normal",40,"Normal","Free Form",37,"Medium",40,"Press",45,"Normal","draw"
"2601",23499,"2013-12-20","2013/2014",9864,10268,1,0,793,812,833,846,55,"Balanced","Little",73,"Long","Organised",53,"Normal",54,"Normal",57,"Normal","Organised",49,"Medium",51,"Press",58,"Normal",45,"Balanced","Little",36,"Mixed","Organised",72,"Risky",69,"Lots",50,"Normal","Organised",64,"Medium",58,"Press",42,"Normal","lose"
"2602",3710,"2013-12-21","2013/2014",10261,9826,3,0,771,838,804,896,52,"Balanced","Little",47,"Mixed","Organised",69,"Risky",66,"Normal",47,"Normal","Organised",36,"Medium",33,"Contain",53,"Normal",58,"Balanced","Little",72,"Long","Organised",48,"Normal",51,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal","lose"
"2603",3711,"2013-12-21","2013/2014",8456,9879,4,2,818,891,840,930,52,"Balanced","Little",49,"Mixed","Organised",49,"Normal",56,"Normal",59,"Normal","Organised",39,"Medium",39,"Press",57,"Normal",36,"Balanced","Little",34,"Mixed","Organised",39,"Normal",44,"Normal",38,"Normal","Free Form",42,"Medium",44,"Press",54,"Normal","lose"
"2607",3716,"2013-12-21","2013/2014",9850,8472,0,0,800,797,852,872,57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal",70,"Fast","Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal","draw"
"2608",3718,"2013-12-21","2013/2014",8667,8659,1,1,809,NA,853,835,55,"Balanced","Little",54,"Mixed","Organised",57,"Normal",53,"Normal",57,"Normal","Organised",33,"Deep",31,"Contain",49,"Normal",63,"Balanced","Little",48,"Mixed","Organised",38,"Normal",60,"Normal",54,"Normal","Organised",34,"Medium",37,"Press",46,"Normal","draw"
"2610",23501,"2013-12-21","2013/2014",8302,10205,2,1,788,811,858,862,24,"Slow","Little",26,"Short","Organised",43,"Normal",57,"Normal",58,"Normal","Organised",51,"Medium",51,"Press",56,"Normal",65,"Balanced","Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","lose"
"2611",23503,"2013-12-21","2013/2014",8560,7878,3,1,767,810,819,864,52,"Balanced","Little",37,"Mixed","Organised",72,"Risky",76,"Lots",52,"Normal","Organised",49,"Medium",45,"Press",68,"Wide",28,"Slow","Little",36,"Mixed","Organised",60,"Normal",52,"Normal",59,"Normal","Organised",48,"Medium",53,"Press",70,"Wide","lose"
"2612",23504,"2013-12-21","2013/2014",9865,8603,1,0,785,771,838,811,59,"Balanced","Little",37,"Mixed","Organised",59,"Normal",43,"Normal",53,"Normal","Organised",58,"Medium",49,"Press",58,"Normal",46,"Balanced","Little",65,"Mixed","Organised",57,"Normal",54,"Normal",40,"Normal","Organised",37,"Medium",53,"Press",45,"Normal","lose"
"2613",3714,"2013-12-22","2013/2014",8586,8466,3,2,778,846,839,909,47,"Balanced","Little",38,"Mixed","Organised",52,"Normal",56,"Normal",58,"Normal","Free Form",57,"Medium",63,"Press",44,"Normal",42,"Balanced","Little",46,"Mixed","Organised",45,"Normal",58,"Normal",68,"Lots","Organised",63,"Medium",61,"Press",57,"Normal","lose"
"2614",3717,"2013-12-22","2013/2014",8668,10003,2,1,799,835,850,880,41,"Balanced","Little",39,"Mixed","Organised",36,"Normal",42,"Normal",44,"Normal","Free Form",52,"Medium",58,"Press",57,"Normal",58,"Balanced","Little",62,"Mixed","Organised",48,"Normal",59,"Normal",32,"Little","Organised",41,"Medium",44,"Press",59,"Normal","lose"
"2615",23500,"2013-12-22","2013/2014",8634,8305,5,2,802,915,839,950,29,"Slow","Little",40,"Mixed","Organised",58,"Normal",42,"Normal",52,"Normal","Organised",49,"Medium",45,"Press",47,"Normal",35,"Balanced","Little",32,"Short","Free Form",37,"Normal",31,"Little",35,"Normal","Free Form",61,"Medium",63,"Press",65,"Normal","lose"
"2618",23506,"2013-12-22","2013/2014",8371,9910,1,1,755,775,847,822,53,"Balanced","Little",62,"Mixed","Organised",59,"Normal",68,"Lots",52,"Normal","Free Form",42,"Medium",52,"Press",68,"Wide",38,"Balanced","Little",52,"Mixed","Organised",55,"Normal",59,"Normal",54,"Normal","Organised",47,"Medium",52,"Press",69,"Wide","draw"
"2619",23507,"2013-12-22","2013/2014",8633,10267,3,2,821,913,898,948,20,"Slow","Little",35,"Mixed","Organised",38,"Normal",56,"Normal",55,"Normal","Organised",51,"Medium",38,"Press",59,"Normal",50,"Balanced","Little",41,"Mixed","Organised",68,"Risky",54,"Normal",72,"Lots","Free Form",39,"Medium",49,"Press",65,"Normal","lose"
"2620",3709,"2013-12-23","2013/2014",8455,9825,0,0,875,893,914,923,30,"Slow","Little",29,"Short","Organised",41,"Normal",55,"Normal",39,"Normal","Free Form",64,"Medium",54,"Press",52,"Normal",46,"Balanced","Little",41,"Mixed","Organised",46,"Normal",61,"Normal",63,"Normal","Organised",42,"Medium",43,"Press",46,"Normal","draw"
"2621",3719,"2013-12-26","2013/2014",9826,10252,1,0,790,763,857,815,63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal",52,"Balanced","Little",47,"Mixed","Organised",69,"Risky",66,"Normal",47,"Normal","Organised",36,"Medium",33,"Contain",53,"Normal","lose"
"2622",3720,"2013-12-26","2013/2014",8466,8344,3,0,779,768,832,847,60,"Balanced","Little",69,"Long","Organised",54,"Normal",59,"Normal",62,"Normal","Organised",47,"Medium",43,"Press",56,"Normal",47,"Balanced","Little",38,"Mixed","Organised",52,"Normal",56,"Normal",58,"Normal","Free Form",57,"Medium",63,"Press",44,"Normal","lose"
"2624",3722,"2013-12-26","2013/2014",8472,8668,1,0,831,799,880,862,58,"Balanced","Little",62,"Mixed","Organised",48,"Normal",59,"Normal",32,"Little","Organised",41,"Medium",44,"Press",59,"Normal",57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal","lose"
"2625",3723,"2013-12-26","2013/2014",10260,8667,3,2,788,860,833,910,63,"Balanced","Little",48,"Mixed","Organised",38,"Normal",60,"Normal",54,"Normal","Organised",34,"Medium",37,"Press",46,"Normal",46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal","lose"
"2628",3726,"2013-12-26","2013/2014",9879,9850,2,1,802,813,867,864,70,"Fast","Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal",52,"Balanced","Little",49,"Mixed","Organised",49,"Normal",56,"Normal",59,"Normal","Organised",39,"Medium",39,"Press",57,"Normal","lose"
"2629",3727,"2013-12-26","2013/2014",8659,8586,1,1,NA,800,NA,835,42,"Balanced","Little",46,"Mixed","Organised",45,"Normal",58,"Normal",68,"Lots","Organised",63,"Medium",61,"Press",57,"Normal",55,"Balanced","Little",54,"Mixed","Organised",57,"Normal",53,"Normal",57,"Normal","Organised",33,"Deep",31,"Contain",49,"Normal","draw"
"2630",3728,"2013-12-26","2013/2014",9825,8654,3,1,794,884,826,928,72,"Fast","Little",73,"Long","Organised",61,"Normal",74,"Lots",32,"Little","Organised",30,"Deep",37,"Press",41,"Normal",30,"Slow","Little",29,"Short","Organised",41,"Normal",55,"Normal",39,"Normal","Free Form",64,"Medium",54,"Press",52,"Normal","lose"
"2631",3729,"2013-12-28","2013/2014",10003,10252,1,1,780,810,849,852,63,"Balanced","Little",59,"Mixed","Organised",52,"Normal",55,"Normal",34,"Normal","Organised",39,"Medium",41,"Press",54,"Normal",41,"Balanced","Little",39,"Mixed","Organised",36,"Normal",42,"Normal",44,"Normal","Free Form",52,"Medium",58,"Press",57,"Normal","draw"
"2632",3730,"2013-12-28","2013/2014",8472,8344,2,2,776,810,851,867,60,"Balanced","Little",69,"Long","Organised",54,"Normal",59,"Normal",62,"Normal","Organised",47,"Medium",43,"Press",56,"Normal",57,"Balanced","Little",66,"Mixed","Organised",56,"Normal",31,"Little",72,"Lots","Organised",47,"Medium",52,"Press",49,"Normal","draw"
"2635",3736,"2013-12-28","2013/2014",10260,9850,1,0,799,875,869,920,70,"Fast","Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal",46,"Balanced","Little",38,"Mixed","Organised",46,"Normal",68,"Lots",37,"Normal","Organised",49,"Medium",49,"Press",56,"Normal","lose"
"2636",3738,"2013-12-28","2013/2014",8659,8654,3,3,793,774,819,821,72,"Fast","Little",73,"Long","Organised",61,"Normal",74,"Lots",32,"Little","Organised",30,"Deep",37,"Press",41,"Normal",55,"Balanced","Little",54,"Mixed","Organised",57,"Normal",53,"Normal",57,"Normal","Organised",33,"Deep",31,"Contain",49,"Normal","draw"
